"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConservationType"
"A02",25542005,25542900,"BrRegRNA_6200.1","BrRegRNA_6200",0,"+",25542900,25542900,0,2,"216,351,","0,544,",567,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",25542979,25543193,"BrRegRNA_6201.1","BrRegRNA_6201",0,"+",25543193,25543193,0,1,"214,","0,",214,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",25573866,25574299,"BrRegRNA_6207.1","BrRegRNA_6207",0,".",25574299,25574299,0,1,"433,","0,",433,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",25651057,25651396,"BrRegRNA_6221.1","BrRegRNA_6221",0,".",25651396,25651396,0,1,"339,","0,",339,"monoexonic","lincRNA","Species-specific"
"A02",25690467,25690915,"BrRegRNA_6223.1","BrRegRNA_6223",0,".",25690915,25690915,0,1,"448,","0,",448,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",25698401,25698959,"BrRegRNA_6225.1","BrRegRNA_6225",0,"+",25698959,25698959,0,1,"558,","0,",558,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",25713458,25713926,"BrRegRNA_6227.1","BrRegRNA_6227",0,"-",25713926,25713926,0,2,"104,269,","0,199,",373,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26035545,26035910,"BrRegRNA_6256.1","BrRegRNA_6256",0,"-",26035910,26035910,0,1,"365,","0,",365,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26075083,26075831,"BrRegRNA_6264.1","BrRegRNA_6264",0,".",26075831,26075831,0,1,"748,","0,",748,"monoexonic","lincRNA","Species-specific"
"A02",26083573,26084268,"BrRegRNA_6260.1","BrRegRNA_6260",0,".",26084268,26084268,0,1,"695,","0,",695,"monoexonic","lincRNA","OnlySynteny"
"A02",26284145,26284511,"BrRegRNA_6288.1","BrRegRNA_6288",0,"-",26284511,26284511,0,2,"151,72,","0,294,",223,"multiexonic","NAT_lncRNA","NA"
"A02",2629702,2630263,"BrRegRNA_3750.1","BrRegRNA_3750",0,"+",2630263,2630263,0,1,"561,","0,",561,"monoexonic","intronic_lncRNA","NA"
"A02",26379986,26380688,"BrRegRNA_6296.1","BrRegRNA_6296",0,"-",26380688,26380688,0,1,"702,","0,",702,"monoexonic","lincRNA","Species-specific"
"A02",26439108,26439384,"BrRegRNA_6307.1","BrRegRNA_6307",0,"-",26439384,26439384,0,1,"276,","0,",276,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26516186,26520084,"BrRegRNA_6317.1","BrRegRNA_6317",0,"+",26520084,26520084,0,2,"248,103,","0,3795,",351,"multiexonic","NAT_lncRNA","NA"
"A02",26628700,26629125,"BrRegRNA_6333.1","BrRegRNA_6333",0,"+",26629125,26629125,0,1,"425,","0,",425,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26796443,26796916,"BrRegRNA_6363.1","BrRegRNA_6363",0,"+",26796916,26796916,0,2,"69,325,","0,148,",394,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26883987,26884207,"BrRegRNA_6378.1","BrRegRNA_6378",0,"+",26884207,26884207,0,1,"220,","0,",220,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26888222,26888880,"BrRegRNA_6381.1","BrRegRNA_6381",0,"+",26888880,26888880,0,1,"658,","0,",658,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26888222,26888961,"BrRegRNA_6382.1","BrRegRNA_6382",0,"-",26888961,26888961,0,1,"739,","0,",739,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",26897671,26898098,"BrRegRNA_6384.1","BrRegRNA_6384",0,"+",26898098,26898098,0,2,"97,151,","0,276,",248,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27063510,27064528,"Bra031928.1","Bra031928",0,"+",27064528,27064528,0,2,"112,101,","0,917,",213,"multiexonic","sense_exonic_lncRNA","NA"
"A02",27098291,27098786,"BrRegRNA_6420.1","BrRegRNA_6420",0,"-",27098786,27098786,0,1,"495,","0,",495,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27099801,27100782,"BrRegRNA_6422.1","BrRegRNA_6422",0,"-",27100782,27100782,0,3,"66,459,155,","0,167,826,",680,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27194358,27194611,"BrRegRNA_6434.1","BrRegRNA_6434",0,".",27194611,27194611,0,1,"253,","0,",253,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",2719729,2720772,"BrRegRNA_3769.2","BrRegRNA_3769",0,"+",2720772,2720772,0,3,"115,54,277,","0,283,766,",446,"multiexonic","lincRNA","OnlySynteny"
"A02",27244976,27245347,"BrRegRNA_6448.1","BrRegRNA_6448",0,"-",27245347,27245347,0,2,"109,176,","0,195,",285,"multiexonic","NAT_lncRNA","NA"
"A02",2725136,2726210,"BrRegRNA_3771.1","BrRegRNA_3771",0,"-",2726210,2726210,0,3,"329,142,140,","0,570,934,",611,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",2725372,2725829,"Bra028644.1","Bra028644",0,"-",2725829,2725829,0,2,"93,123,","0,334,",216,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27288583,27289063,"BrRegRNA_6455.1","BrRegRNA_6455",0,".",27289063,27289063,0,1,"480,","0,",480,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27296575,27297054,"BrRegRNA_6454.1","BrRegRNA_6454",0,".",27297054,27297054,0,1,"479,","0,",479,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27363321,27363540,"Bra031873.1","Bra031873",0,"-",27363540,27363540,0,1,"219,","0,",219,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27388138,27388408,"Bra031867.1","Bra031867",0,"-",27388408,27388408,0,1,"270,","0,",270,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27553282,27554379,"BrRegRNA_6484.1","BrRegRNA_6484",0,"+",27554379,27554379,0,1,"1097,","0,",1097,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27599487,27599939,"Bra031841.1","Bra031841",0,"+",27599939,27599939,0,3,"46,160,46,","0,127,406,",252,"multiexonic","sense_exonic_lncRNA","NA"
"A02",27676054,27676969,"BrRegRNA_6497.2","BrRegRNA_6497",0,"-",27676969,27676969,0,2,"640,199,","0,716,",839,"multiexonic","lincRNA","Species-specific"
"A02",27676054,27676969,"BrRegRNA_6497.1","BrRegRNA_6497",0,"-",27676969,27676969,0,1,"915,","0,",915,"monoexonic","lincRNA","Species-specific"
"A02",2939860,2940150,"BrRegRNA_3805.1","BrRegRNA_3805",0,"+",2940150,2940150,0,2,"131,135,","0,155,",266,"multiexonic","NAT_lncRNA","NA"
"A02",2962310,2962545,"BrRegRNA_3810.1","BrRegRNA_3810",0,"+",2962545,2962545,0,1,"235,","0,",235,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",2981561,2982749,"BrRegRNA_3813.1","BrRegRNA_3813",0,"+",2982749,2982749,0,1,"1188,","0,",1188,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3187146,3187711,"BrRegRNA_3850.1","BrRegRNA_3850",0,"+",3187711,3187711,0,1,"565,","0,",565,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3193563,3193965,"BrRegRNA_3851.1","BrRegRNA_3851",0,"-",3193965,3193965,0,1,"402,","0,",402,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3213090,3213702,"BrRegRNA_3858.1","BrRegRNA_3858",0,"-",3213702,3213702,0,1,"612,","0,",612,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3272185,3275213,"BrRegRNA_3868.1","BrRegRNA_3868",0,"+",3275213,3275213,0,2,"152,133,","0,2895,",285,"multiexonic","NAT_lncRNA","NA"
"A02",3275967,3276232,"BrRegRNA_3870.1","BrRegRNA_3870",0,"+",3276232,3276232,0,1,"265,","0,",265,"monoexonic","NAT_lncRNA","NA"
"A02",3310067,3310680,"BrRegRNA_3880.1","BrRegRNA_3880",0,"-",3310680,3310680,0,2,"80,290,","0,323,",370,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3358956,3360151,"BrRegRNA_3889.1","BrRegRNA_3889",0,"-",3360151,3360151,0,1,"1195,","0,",1195,"monoexonic","lincRNA","Species-specific"
"A02",3416202,3417103,"BrRegRNA_3907.1","BrRegRNA_3907",0,"-",3417103,3417103,0,2,"317,272,","0,629,",589,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3436856,3441812,"BrRegRNA_3915.1","BrRegRNA_3915",0,"+",3441812,3441812,0,2,"130,313,","0,4643,",443,"multiexonic","NAT_lncRNA","NA"
"A02",3443114,3443348,"Bra023457.1","Bra023457",0,"-",3443348,3443348,0,1,"234,","0,",234,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3547579,3547812,"BrRegRNA_3932.1","BrRegRNA_3932",0,"-",3547812,3547812,0,1,"233,","0,",233,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",370419,370680,"Bra028446.1","Bra028446",0,"-",370680,370680,0,1,"261,","0,",261,"monoexonic","sense_exonic_lncRNA","NA"
"A02",3899418,3900319,"BrRegRNA_3995.1","BrRegRNA_3995",0,"-",3900319,3900319,0,3,"342,35,260,","0,480,641,",637,"multiexonic","sense_exonic_lncRNA","NA"
"A02",3961123,3961704,"Bra023568.1","Bra023568",0,"+",3961704,3961704,0,4,"63,51,52,128,","0,170,307,453,",294,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4333794,4334225,"BrRegRNA_4063.1","BrRegRNA_4063",0,"-",4334225,4334225,0,1,"431,","0,",431,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4503890,4504095,"BrRegRNA_4095.1","BrRegRNA_4095",0,"+",4504095,4504095,0,1,"205,","0,",205,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4560152,4560530,"BrRegRNA_4111.1","BrRegRNA_4111",0,"-",4560530,4560530,0,1,"378,","0,",378,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4560219,4560630,"BrRegRNA_4112.1","BrRegRNA_4112",0,"+",4560630,4560630,0,1,"411,","0,",411,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4683246,4684901,"BrRegRNA_4131.1","BrRegRNA_4131",0,"+",4684901,4684901,0,3,"169,67,122,","0,559,1533,",358,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4683246,4683867,"Bra023709.1","Bra023709",0,"+",4683867,4683867,0,2,"169,62,","0,559,",231,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4693134,4693569,"BrRegRNA_4128.1","BrRegRNA_4128",0,"+",4693569,4693569,0,1,"435,","0,",435,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4878956,4879249,"BrRegRNA_4165.1","BrRegRNA_4165",0,"+",4879249,4879249,0,1,"293,","0,",293,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4962052,4962524,"BrRegRNA_4176.1","BrRegRNA_4176",0,".",4962524,4962524,0,1,"472,","0,",472,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",5103690,5103954,"Bra020116.1","Bra020116",0,"+",5103954,5103954,0,1,"264,","0,",264,"monoexonic","sense_exonic_lncRNA","NA"
"A02",5201510,5201765,"BrRegRNA_4220.1","BrRegRNA_4220",0,"+",5201765,5201765,0,1,"255,","0,",255,"monoexonic","NAT_lncRNA","NA"
"A02",5299384,5299613,"BrRegRNA_4232.1","BrRegRNA_4232",0,"+",5299613,5299613,0,1,"229,","0,",229,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",5746799,5747010,"BrRegRNA_4290.1","BrRegRNA_4290",0,"+",5747010,5747010,0,1,"211,","0,",211,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",5870707,5871096,"Bra020250.1","Bra020250",0,"+",5871096,5871096,0,2,"83,214,","0,175,",297,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",5877946,5878344,"Bra020252.1","Bra020252",0,"+",5878344,5878344,0,2,"83,217,","0,181,",300,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",5944838,5945546,"BrRegRNA_4311.1","BrRegRNA_4311",0,"+",5945546,5945546,0,1,"708,","0,",708,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",605119,605329,"Bra028480.1","Bra028480",0,"+",605329,605329,0,1,"210,","0,",210,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",605613,606144,"BrRegRNA_3427.1","BrRegRNA_3427",0,"+",606144,606144,0,1,"531,","0,",531,"monoexonic","sense_exonic_lncRNA","NA"
"A02",605968,606840,"Bra028481.1","Bra028481",0,"+",606840,606840,0,3,"74,75,115,","0,160,757,",264,"multiexonic","sense_exonic_lncRNA","NA"
"A02",6128135,6128917,"BrRegRNA_4345.1","BrRegRNA_4345",0,"+",6128917,6128917,0,3,"121,43,188,","0,280,594,",352,"multiexonic","sense_exonic_lncRNA","NA"
"A02",6159279,6160778,"Bra020312.1","Bra020312",0,"+",6160778,6160778,0,2,"101,121,","0,1378,",222,"multiexonic","sense_exonic_lncRNA","NA"
"A02",6296594,6298013,"BrRegRNA_4369.1","BrRegRNA_4369",0,"+",6298013,6298013,0,2,"953,398,","0,1021,",1351,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",6465841,6466240,"BrRegRNA_4394.1","BrRegRNA_4394",0,".",6466240,6466240,0,1,"399,","0,",399,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",6573524,6573782,"Bra020405.1","Bra020405",0,"-",6573782,6573782,0,1,"258,","0,",258,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",6593281,6593545,"BrRegRNA_4425.1","BrRegRNA_4425",0,"+",6593545,6593545,0,2,"176,44,","0,220,",220,"multiexonic","NAT_lncRNA","NA"
"A02",7063884,7064765,"BrRegRNA_4461.1","BrRegRNA_4461",0,"-",7064765,7064765,0,1,"881,","0,",881,"monoexonic","sense_exonic_lncRNA","NA"
"A02",7064250,7064612,"Bra035638.1","Bra035638",0,"-",7064612,7064612,0,2,"161,115,","0,247,",276,"multiexonic","sense_exonic_lncRNA","NA"
"A02",7183735,7184257,"BrRegRNA_4474.1","BrRegRNA_4474",0,".",7184257,7184257,0,1,"522,","0,",522,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7276433,7276715,"BrRegRNA_4482.1","BrRegRNA_4482",0,"-",7276715,7276715,0,1,"282,","0,",282,"monoexonic","intronic_lncRNA","NA"
"A02",7318479,7319633,"BrRegRNA_4487.1","BrRegRNA_4487",0,"-",7319633,7319633,0,2,"104,214,","0,940,",318,"multiexonic","NAT_lncRNA","NA"
"A02",741202,741497,"BrRegRNA_3444.1","BrRegRNA_3444",0,".",741497,741497,0,1,"295,","0,",295,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7425517,7425850,"Bra035581.1","Bra035581",0,"-",7425850,7425850,0,2,"161,79,","0,254,",240,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7516965,7517286,"BrRegRNA_4519.1","BrRegRNA_4519",0,"-",7517286,7517286,0,1,"321,","0,",321,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7543676,7543910,"Bra035555.1","Bra035555",0,"-",7543910,7543910,0,1,"234,","0,",234,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7543676,7544465,"BrRegRNA_4527.1","BrRegRNA_4527",0,"-",7544465,7544465,0,2,"247,111,","0,678,",358,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7638885,7639090,"BrRegRNA_4538.1","BrRegRNA_4538",0,"+",7639090,7639090,0,1,"205,","0,",205,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7687305,7687539,"BrRegRNA_4544.1","BrRegRNA_4544",0,"+",7687539,7687539,0,1,"234,","0,",234,"monoexonic","NAT_lncRNA","NA"
"A02",8063759,8064116,"BrRegRNA_4586.1","BrRegRNA_4586",0,"-",8064116,8064116,0,1,"357,","0,",357,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",8159940,8160409,"Bra022666.1","Bra022666",0,"-",8160409,8160409,0,2,"99,123,","0,346,",222,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",8216272,8217307,"BrRegRNA_4602.1","BrRegRNA_4602",0,"-",8217307,8217307,0,3,"321,59,198,","0,426,837,",578,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9062501,9063778,"BrRegRNA_4678.1","BrRegRNA_4678",0,"-",9063778,9063778,0,2,"374,314,","0,963,",688,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9074376,9074664,"Bra022548.1","Bra022548",0,"-",9074664,9074664,0,1,"288,","0,",288,"monoexonic","sense_exonic_lncRNA","NA"
"A02",9097550,9097764,"BrRegRNA_4681.1","BrRegRNA_4681",0,".",9097764,9097764,0,1,"214,","0,",214,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9155538,9155817,"BrRegRNA_4688.1","BrRegRNA_4688",0,"-",9155817,9155817,0,1,"279,","0,",279,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9209682,9209965,"BrRegRNA_4693.1","BrRegRNA_4693",0,".",9209965,9209965,0,1,"283,","0,",283,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9251397,9251693,"BrRegRNA_4704.1","BrRegRNA_4704",0,".",9251693,9251693,0,1,"296,","0,",296,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9578889,9579318,"BrRegRNA_4745.1","BrRegRNA_4745",0,"+",9579318,9579318,0,3,"41,27,134,","0,82,295,",202,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9578889,9579318,"Bra022474.1","Bra022474",0,"+",9579318,9579318,0,2,"109,134,","0,295,",243,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9760546,9761238,"BrRegRNA_4765.1","BrRegRNA_4765",0,"-",9761238,9761238,0,1,"692,","0,",692,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9767897,9769086,"BrRegRNA_4768.1","BrRegRNA_4768",0,"-",9769086,9769086,0,1,"1189,","0,",1189,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9769520,9770322,"BrRegRNA_4769.1","BrRegRNA_4769",0,"+",9770322,9770322,0,1,"802,","0,",802,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",9904813,9909073,"BrRegRNA_4778.1","BrRegRNA_4778",0,"+",9909073,9909073,0,2,"887,168,","0,4092,",1055,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",10887084,10887327,"Bra033928.1","Bra033928",0,"+",10887327,10887327,0,1,"243,","0,",243,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",11218117,11218402,"Bra038329.1","Bra038329",0,"+",11218402,11218402,0,1,"285,","0,",285,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",11932594,11932834,"Bra007928.1","Bra007928",0,"+",11932834,11932834,0,1,"240,","0,",240,"monoexonic","sense_exonic_lncRNA","NA"
"A02",12253829,12254090,"Bra007979.1","Bra007979",0,"-",12254090,12254090,0,1,"261,","0,",261,"monoexonic","sense_exonic_lncRNA","NA"
"A02",12849878,12850091,"Bra008049.1","Bra008049",0,"-",12850091,12850091,0,1,"213,","0,",213,"monoexonic","lincRNA","Species-specific"
"A02",1300644,1300920,"Bra028614.1","Bra028614",0,"+",1300920,1300920,0,1,"276,","0,",276,"monoexonic","lincRNA","Species-specific"
"A02",13411333,13413962,"Bra008147.1","Bra008147",0,"+",13413962,13413962,0,3,"79,93,62,","0,2392,2567,",234,"multiexonic","sense_exonic_lncRNA","NA"
"A02",14968689,14969000,"Bra008352.1","Bra008352",0,"+",14969000,14969000,0,2,"60,171,","0,140,",231,"multiexonic","sense_exonic_lncRNA","NA"
"A02",15042728,15043346,"Bra008361.1","Bra008361",0,"-",15043346,15043346,0,3,"81,138,69,","0,180,549,",288,"multiexonic","sense_exonic_lncRNA","NA"
"A02",17275382,17275622,"Bra033180.1","Bra033180",0,"-",17275622,17275622,0,1,"240,","0,",240,"monoexonic","sense_exonic_lncRNA","NA"
"A02",17447935,17448181,"Bra033192.1","Bra033192",0,"-",17448181,17448181,0,1,"246,","0,",246,"monoexonic","sense_exonic_lncRNA","NA"
"A02",17816807,17817026,"Bra021955.1","Bra021955",0,"-",17817026,17817026,0,1,"219,","0,",219,"monoexonic","sense_exonic_lncRNA","NA"
"A02",19066974,19067223,"Bra022074.1","Bra022074",0,"+",19067223,19067223,0,1,"249,","0,",249,"monoexonic","sense_exonic_lncRNA","NA"
"A02",19251862,19252368,"Bra022096.1","Bra022096",0,"+",19252368,19252368,0,2,"85,155,","0,351,",240,"multiexonic","sense_exonic_lncRNA","NA"
"A02",2143499,2143724,"Bra028766.1","Bra028766",0,"+",2143724,2143724,0,1,"225,","0,",225,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",21984276,21984516,"Bra033001.1","Bra033001",0,"+",21984516,21984516,0,1,"240,","0,",240,"monoexonic","sense_exonic_lncRNA","NA"
"A02",22147984,22148194,"Bra032977.1","Bra032977",0,"+",22148194,22148194,0,1,"210,","0,",210,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",23210809,23211091,"Bra020766.1","Bra020766",0,"-",23211091,23211091,0,1,"282,","0,",282,"monoexonic","sense_exonic_lncRNA","NA"
"A02",23838688,23840825,"Bra020669.1","Bra020669",0,"+",23840825,23840825,0,2,"139,98,","0,2039,",237,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",24342253,24343860,"Bra020594.1","Bra020594",0,"-",24343860,24343860,0,2,"144,63,","0,1544,",207,"multiexonic","sense_exonic_lncRNA","NA"
"A02",24727188,24727452,"Bra020534.1","Bra020534",0,"+",24727452,24727452,0,1,"264,","0,",264,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",25129940,25130318,"Bra020476.1","Bra020476",0,"-",25130318,25130318,0,2,"144,132,","0,246,",276,"multiexonic","sense_exonic_lncRNA","NA"
"A02",25167821,25168034,"Bra020473.1","Bra020473",0,"+",25168034,25168034,0,1,"213,","0,",213,"monoexonic","sense_exonic_lncRNA","NA"
"A02",25244898,25245550,"Bra029417.1","Bra029417",0,"+",25245550,25245550,0,2,"96,153,","0,499,",249,"multiexonic","sense_exonic_lncRNA","NA"
"A02",25431289,25431787,"Bra029394.1","Bra029394",0,"-",25431787,25431787,0,3,"18,158,70,","0,143,428,",246,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",2658200,2658410,"Bra028659.1","Bra028659",0,"+",2658410,2658410,0,1,"210,","0,",210,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",27413915,27415111,"Bra031862.1","Bra031862",0,"+",27415111,27415111,0,2,"118,137,","0,1059,",255,"multiexonic","sense_exonic_lncRNA","NA"
"A02",3496619,3497841,"Bra023468.1","Bra023468",0,"+",3497841,3497841,0,2,"113,145,","0,1077,",258,"multiexonic","sense_exonic_lncRNA","NA"
"A02",3527375,3527600,"Bra023476.1","Bra023476",0,"+",3527600,3527600,0,1,"225,","0,",225,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",3530010,3530235,"Bra023477.1","Bra023477",0,"+",3530235,3530235,0,1,"225,","0,",225,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",4828477,4828759,"Bra020053.1","Bra020053",0,"-",4828759,4828759,0,1,"282,","0,",282,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",5244273,5244576,"Bra020143.1","Bra020143",0,"-",5244576,5244576,0,1,"303,","0,",303,"monoexonic","sense_exonic_lncRNA","NA"
"A02",6617421,6618646,"Bra020416.1","Bra020416",0,"+",6618646,6618646,0,2,"135,123,","0,1102,",258,"multiexonic","sense_exonic_lncRNA","NA"
"A02",6675931,6676546,"Bra020424.1","Bra020424",0,"+",6676546,6676546,0,2,"195,81,","0,534,",276,"multiexonic","sense_exonic_lncRNA","NA"
"A02",6787545,6788136,"Bra020441.1","Bra020441",0,"+",6788136,6788136,0,4,"6,108,78,96,","0,97,294,495,",288,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7371729,7374011,"Bra035595.1","Bra035595",0,"-",7374011,7374011,0,2,"43,158,","0,2124,",201,"multiexonic","sense_exonic_lncRNA","NA"
"A02",7725457,7725837,"Bra022731.1","Bra022731",0,"+",7725837,7725837,0,2,"217,80,","0,300,",297,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A02",7856342,7856825,"Bra022713.1","Bra022713",0,"+",7856825,7856825,0,2,"119,124,","0,359,",243,"multiexonic","lincRNA","Species-specific"
"A02",9592018,9592803,"Bra022472.1","Bra022472",0,"+",9592803,9592803,0,4,"23,38,108,56,","0,232,358,729,",225,"multiexonic","sense_exonic_lncRNA","NA"
"A03",9867996,9868199,"ENSRNA049461522-T1","ENSRNA049461522",0,"+",9868199,9868199,0,1,"203,","0,",203,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",10174743,10175368,"BrRegRNA_8238.2","BrRegRNA_8238",0,"+",10175368,10175368,0,2,"300,303,","0,322,",603,"multiexonic","sense_exonic_lncRNA","NA"
"A03",10194201,10194402,"Bra000255.1","Bra000255",0,"+",10194402,10194402,0,1,"201,","0,",201,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",10230387,10230840,"BrRegRNA_8242.1","BrRegRNA_8242",0,".",10230840,10230840,0,1,"453,","0,",453,"monoexonic","lincRNA","Species-specific"
"A03",1023989,1024210,"BrRegRNA_6699.1","BrRegRNA_6699",0,"+",1024210,1024210,0,1,"221,","0,",221,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",10253363,10253613,"BrRegRNA_8247.1","BrRegRNA_8247",0,"+",10253613,10253613,0,1,"250,","0,",250,"monoexonic","NAT_lncRNA","NA"
"A03",10385778,10386004,"BrRegRNA_8265.1","BrRegRNA_8265",0,"+",10386004,10386004,0,1,"226,","0,",226,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",1045730,1046888,"BrRegRNA_6707.1","BrRegRNA_6707",0,"-",1046888,1046888,0,2,"223,187,","0,971,",410,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",10549161,10549365,"Bra000325.1","Bra000325",0,"-",10549365,10549365,0,1,"204,","0,",204,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",1062620,1062975,"BrRegRNA_6708.1","BrRegRNA_6708",0,"+",1062975,1062975,0,1,"355,","0,",355,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",1076203,1077596,"BrRegRNA_6714.2","BrRegRNA_6714",0,"-",1077596,1077596,0,2,"957,348,","0,1045,",1305,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",1076203,1077596,"BrRegRNA_6713.1","BrRegRNA_6713",0,"+",1077596,1077596,0,1,"1393,","0,",1393,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",1076203,1077596,"BrRegRNA_6714.1","BrRegRNA_6714",0,"-",1077596,1077596,0,1,"1393,","0,",1393,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"A03",1079420,1082381,"BrRegRNA_6715.1","BrRegRNA_6715",0,"+",1082381,1082381,0,1,"2961,","0,",2961,"monoexonic","sense_exonic_lncRNA","NA"
