"chrom","chromStart","chromEnd","TranscriptID","GeneID","score","strand","thickStart","thickEnd","itemRgb","blockCount","blockSizes","blockStarts","MatureLength","Type","BioType","ConservationType"
"CM001187.1",5160334,5160613,"Tp1g14410","Tp1g14410",0,"-",5160613,5160613,0,1,"279,","0,",279,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",5251542,5252093,"TpRegRNA_1287.1","TpRegRNA_1287",0,".",5252093,5252093,0,1,"551,","0,",551,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",5378749,5379021,"Tp1g15050","Tp1g15050",0,"-",5379021,5379021,0,2,"140,64,","0,208,",204,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",5426958,5427234,"Tp1g15210","Tp1g15210",0,"-",5427234,5427234,0,1,"276,","0,",276,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",5495818,5496207,"Tp1g15420","Tp1g15420",0,"+",5496207,5496207,0,2,"221,67,","0,322,",288,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",5529124,5530001,"Tp1g15510","Tp1g15510",0,"+",5530001,5530001,0,2,"169,617,","0,260,",786,"multiexonic","sense_exonic_lncRNA","NA"
"CM001187.1",5565322,5565557,"TpRegRNA_1368.1","TpRegRNA_1368",0,"+",5565557,5565557,0,1,"235,","0,",235,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",5575568,5576566,"Tp1g15630","Tp1g15630",0,"+",5576566,5576566,0,2,"82,690,","0,308,",772,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",5589,6092,"TpRegRNA_3.1","TpRegRNA_3",0,".",6092,6092,0,1,"503,","0,",503,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",6002352,6003428,"TpRegRNA_1473.1","TpRegRNA_1473",0,"+",6003428,6003428,0,1,"1076,","0,",1076,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",6630628,6631578,"TpRegRNA_1613.1","TpRegRNA_1613",0,"+",6631578,6631578,0,1,"950,","0,",950,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",6630738,6631503,"TpRegRNA_1614.1","TpRegRNA_1614",0,"-",6631503,6631503,0,1,"765,","0,",765,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",6630780,6631581,"TpRegRNA_1614.2","TpRegRNA_1614",0,"-",6631581,6631581,0,2,"429,273,","0,528,",702,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",6770342,6771028,"TpRegRNA_1639.1","TpRegRNA_1639",0,".",6771028,6771028,0,1,"686,","0,",686,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",6828142,6828359,"TpRegRNA_1653.1","TpRegRNA_1653",0,"+",6828359,6828359,0,1,"217,","0,",217,"monoexonic","NAT_lncRNA","NA"
"CM001187.1",6923318,6923546,"Tp1g19050","Tp1g19050",0,"-",6923546,6923546,0,1,"228,","0,",228,"monoexonic","sense_exonic_lncRNA","NA"
"CM001187.1",6928831,6929050,"Tp1g19060","Tp1g19060",0,"-",6929050,6929050,0,1,"219,","0,",219,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",6931974,6932184,"Tp1g19070","Tp1g19070",0,"-",6932184,6932184,0,1,"210,","0,",210,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",7177012,7177234,"Tp1g19570","Tp1g19570",0,"+",7177234,7177234,0,1,"222,","0,",222,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",7203149,7204240,"TpRegRNA_1724.1","Tp1g19640",0,"-",7204240,7204240,0,3,"196,162,143,","0,441,948,",501,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",7203590,7204240,"Tp1g19640","Tp1g19640",0,"-",7204240,7204240,0,2,"162,143,","0,507,",305,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",7500520,7501096,"TpRegRNA_1782.1","TpRegRNA_1782",0,"+",7501096,7501096,0,2,"118,249,","0,327,",367,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",7552545,7555154,"TpRegRNA_1797.1","TpRegRNA_1797",0,"-",7555154,7555154,0,2,"1142,178,","0,2431,",1320,"multiexonic","NAT_lncRNA","NA"
"CM001187.1",768142,768612,"TpRegRNA_198.1","TpRegRNA_198",0,"+",768612,768612,0,2,"161,91,","0,379,",252,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",7773783,7774478,"TpRegRNA_1837.2","TpRegRNA_1837",0,"+",7774478,7774478,0,3,"181,45,367,","0,208,328,",593,"multiexonic","sense_exonic_lncRNA","NA"
"CM001187.1",7774168,7774390,"TpRegRNA_1838.1","TpRegRNA_1838",0,"-",7774390,7774390,0,1,"222,","0,",222,"monoexonic","NAT_lncRNA","NA"
"CM001187.1",799257,799988,"TpRegRNA_209.1","TpRegRNA_209",0,"-",799988,799988,0,2,"271,244,","0,487,",515,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8080335,8080543,"TpRegRNA_1903.1","TpRegRNA_1903",0,"+",8080543,8080543,0,1,"208,","0,",208,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8257648,8258726,"TpRegRNA_1940.1","TpRegRNA_1940",0,".",8258726,8258726,0,1,"1078,","0,",1078,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8266905,8268079,"TpRegRNA_1945.1","TpRegRNA_1945",0,"+",8268079,8268079,0,2,"212,627,","0,547,",839,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8495939,8496798,"TpRegRNA_1987.1","Tp1g22980",0,"-",8496798,8496798,0,2,"565,142,","0,717,",707,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",8496167,8496798,"Tp1g22980","Tp1g22980",0,"-",8496798,8496798,0,3,"32,51,142,","0,286,489,",225,"multiexonic","lincRNA","OnlySynteny"
"CM001187.1",8550641,8551316,"TpRegRNA_1997.1","TpRegRNA_1997",0,".",8551316,8551316,0,1,"675,","0,",675,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8588073,8588292,"Tp1g23170","Tp1g23170",0,"-",8588292,8588292,0,1,"219,","0,",219,"monoexonic","NAT_lncRNA","NA"
"CM001187.1",8597175,8597400,"Tp1g23190","Tp1g23190",0,"+",8597400,8597400,0,1,"225,","0,",225,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",8598826,8599084,"Tp1g23200","Tp1g23200",0,"+",8599084,8599084,0,1,"258,","0,",258,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",8727505,8727706,"Tp1g23530","Tp1g23530",0,"-",8727706,8727706,0,1,"201,","0,",201,"monoexonic","lincRNA","OnlySynteny"
"CM001187.1",8728112,8728469,"TpRegRNA_2032.1","TpRegRNA_2032",0,"-",8728469,8728469,0,1,"357,","0,",357,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8738808,8740112,"TpRegRNA_2035.1","TpRegRNA_2035",0,"+",8740112,8740112,0,2,"676,340,","0,964,",1016,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8744402,8745036,"TpRegRNA_2037.1","TpRegRNA_2037",0,"-",8745036,8745036,0,2,"247,100,","0,534,",347,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",8914198,8914498,"Tp1g24050","Tp1g24050",0,"+",8914498,8914498,0,1,"300,","0,",300,"monoexonic","sense_exonic_lncRNA","NA"
"CM001187.1",9197510,9199537,"TpRegRNA_2132.4","TpRegRNA_2132",0,"-",9199537,9199537,0,3,"237,116,178,","0,1636,1849,",531,"multiexonic","sense_exonic_lncRNA","NA"
"CM001187.1",9206269,9206529,"TpRegRNA_2138.1","TpRegRNA_2138",0,"-",9206529,9206529,0,1,"260,","0,",260,"monoexonic","intronic_lncRNA","NA"
"CM001187.1",9530347,9531463,"TpRegRNA_2207.1","TpRegRNA_2207",0,"-",9531463,9531463,0,2,"196,198,","0,918,",394,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",959614,960466,"TpRegRNA_251.1","TpRegRNA_251",0,"+",960466,960466,0,1,"852,","0,",852,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",9622798,9623873,"TpRegRNA_2219.1","TpRegRNA_2219",0,"-",9623873,9623873,0,2,"173,331,","0,744,",504,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",9659063,9659525,"TpRegRNA_2231.1","TpRegRNA_2231",0,"+",9659525,9659525,0,1,"462,","0,",462,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",9659080,9659525,"TpRegRNA_2232.1","TpRegRNA_2232",0,"-",9659525,9659525,0,1,"445,","0,",445,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",9662229,9662585,"TpRegRNA_2234.1","TpRegRNA_2234",0,"+",9662585,9662585,0,1,"356,","0,",356,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001187.1",9822968,9823253,"Tp1g26100","Tp1g26100",0,"+",9823253,9823253,0,1,"285,","0,",285,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",10098356,10098629,"Tp2g13720","Tp2g13720",0,"-",10098629,10098629,0,1,"273,","0,",273,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",1021779,1021983,"Tp2g02270","Tp2g02270",0,"-",1021983,1021983,0,1,"204,","0,",204,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",10397141,10397564,"Tp2g13120","Tp2g13120",0,"-",10397564,10397564,0,2,"116,130,","0,293,",246,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",10517633,10517882,"Tp2g12810","Tp2g12810",0,"-",10517882,10517882,0,1,"249,","0,",249,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",10619229,10619830,"Tp2g12500","Tp2g12500",0,"+",10619830,10619830,0,3,"34,79,326,","0,124,275,",439,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1107852,1108068,"Tp2g06820","Tp2g06820",0,"-",1108068,1108068,0,1,"216,","0,",216,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1126460,1126724,"Tp2g06770","Tp2g06770",0,"+",1126724,1126724,0,1,"264,","0,",264,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",11442127,11442496,"Tp2g10390","Tp2g10390",0,"-",11442496,11442496,0,2,"201,90,","0,279,",291,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",11448438,11448818,"Tp2g10380","Tp2g10380",0,"-",11448818,11448818,0,2,"204,90,","0,290,",294,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1146293,1146882,"Tp2g06740","Tp2g06740",0,"-",1146882,1146882,0,3,"66,225,3,","0,200,586,",294,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",11542877,11543182,"Tp2g10190","Tp2g10190",0,"+",11543182,11543182,0,2,"49,218,","0,87,",267,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",11746927,11747134,"Tp2g09720","Tp2g09720",0,"+",11747134,11747134,0,1,"207,","0,",207,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",12262713,12262995,"Tp2g08690","Tp2g08690",0,"+",12262995,12262995,0,1,"282,","0,",282,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",12400811,12401081,"Tp2g08450","Tp2g08450",0,"+",12401081,12401081,0,1,"270,","0,",270,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1299600,1299989,"Tp2g06510","Tp2g06510",0,"-",1299989,1299989,0,2,"163,134,","0,255,",297,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",13178278,13178593,"Tp2g07250","Tp2g07250",0,"-",13178593,13178593,0,2,"114,132,","0,183,",246,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1317827,1318367,"Tp2g06470","Tp2g06470",0,"-",1318367,1318367,0,2,"164,121,","0,419,",285,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",13224744,13225585,"Tp2g07190","Tp2g07190",0,"-",13225585,13225585,0,2,"327,83,","0,758,",410,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",1440383,1440936,"Tp2g06230","Tp2g06230",0,"-",1440936,1440936,0,2,"322,149,","0,404,",471,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1451415,1451655,"Tp2g06200","Tp2g06200",0,"+",1451655,1451655,0,1,"240,","0,",240,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1549012,1549395,"Tp_un1261_001","Tp_un1261_001",0,"+",1549395,1549395,0,2,"104,154,","0,229,",258,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1587192,1587509,"Tp2g05990","Tp2g05990",0,"+",1587509,1587509,0,2,"61,155,","0,162,",216,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1652595,1653096,"Tp2g05860","Tp2g05860",0,"+",1653096,1653096,0,2,"94,146,","0,355,",240,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",2169609,2169909,"Tp2g05120","Tp2g05120",0,"+",2169909,2169909,0,1,"300,","0,",300,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",2315126,2316056,"Tp_un1862_001","Tp_un1862_001",0,"+",2316056,2316056,0,1,"930,","0,",930,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",2384385,2384819,"Tp2g04850","Tp2g04850",0,"+",2384819,2384819,0,3,"3,79,149,","0,125,285,",231,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",2653833,2654646,"Tp_un1828_001","Tp_un1828_001",0,"-",2654646,2654646,0,1,"813,","0,",813,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",2704081,2705008,"Tp2g04380","Tp2g04380",0,"-",2705008,2705008,0,3,"256,5,12,","0,446,915,",273,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",4124878,4125091,"Tp2g29400","Tp2g29400",0,"-",4125091,4125091,0,1,"213,","0,",213,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",430124,430343,"Tp2g00980","Tp2g00980",0,"-",430343,430343,0,1,"219,","0,",219,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",5943742,5944351,"Tp2g24570","Tp2g24570",0,"-",5944351,5944351,0,2,"41,232,","0,377,",273,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",595788,596174,"Tp2g01340","Tp2g01340",0,"+",596174,596174,0,3,"145,55,10,","0,239,376,",210,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",6881821,6883124,"Tp2g22320","Tp2g22320",0,"+",6883124,6883124,0,2,"240,36,","0,1267,",276,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",7012116,7013104,"Tp2g21960","Tp2g21960",0,"+",7013104,7013104,0,3,"94,52,151,","0,695,837,",297,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",7229852,7230098,"Tp2g21420","Tp2g21420",0,"+",7230098,7230098,0,1,"246,","0,",246,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",731862,732256,"Tp2g01620","Tp2g01620",0,"-",732256,732256,0,2,"110,142,","0,252,",252,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",8122772,8123066,"Tp2g19050","Tp2g19050",0,"-",8123066,8123066,0,1,"294,","0,",294,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",826364,826622,"Tp2g01840","Tp2g01840",0,"+",826622,826622,0,1,"258,","0,",258,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",9732518,9733068,"Tp2g14780","Tp2g14780",0,"+",9733068,9733068,0,2,"96,345,","0,205,",441,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",10095940,10096156,"Tp2g13740","Tp2g13740",0,"-",10096156,10096156,0,1,"216,","0,",216,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",10908706,10909008,"TpRegRNA_5497.1","TpRegRNA_5497",0,"+",10909008,10909008,0,1,"302,","0,",302,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",11119440,11120096,"TpRegRNA_5538.1","TpRegRNA_5538",0,".",11120096,11120096,0,1,"656,","0,",656,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",11515117,11515411,"TpRegRNA_5604.1","TpRegRNA_5604",0,".",11515411,11515411,0,1,"294,","0,",294,"monoexonic","lincRNA","Species-specific"
"CM001188.1",1189711,1190824,"TpRegRNA_3598.1","TpRegRNA_3598",0,".",1190824,1190824,0,1,"1113,","0,",1113,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",11907975,11909259,"Tp2g09370","Tp2g09370",0,"-",11909259,11909259,0,2,"242,79,","0,1205,",321,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",11911626,11912803,"TpRegRNA_5663.1","TpRegRNA_5663",0,"-",11912803,11912803,0,3,"264,60,174,","0,443,1003,",498,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",11960497,11960713,"Tp2g09250","Tp2g09250",0,"+",11960713,11960713,0,1,"216,","0,",216,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",12301335,12303946,"TpRegRNA_5734.1","TpRegRNA_5734",0,"+",12303946,12303946,0,2,"395,1638,","0,973,",2033,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",12578020,12578362,"TpRegRNA_5759.2","TpRegRNA_5759",0,"+",12578362,12578362,0,1,"342,","0,",342,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",12667289,12667758,"TpRegRNA_5772.1","TpRegRNA_5772",0,".",12667758,12667758,0,1,"469,","0,",469,"monoexonic","lincRNA","Species-specific"
"CM001188.1",12701237,12703968,"TpRegRNA_5779.1","TpRegRNA_5779",0,"-",12703968,12703968,0,1,"2731,","0,",2731,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",12781277,12781523,"Tp2g07840","Tp2g07840",0,"-",12781523,12781523,0,1,"246,","0,",246,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",12844856,12845175,"TpRegRNA_5803.1","TpRegRNA_5803",0,"+",12845175,12845175,0,2,"206,60,","0,259,",266,"multiexonic","NAT_lncRNA","NA"
"CM001188.1",13087768,13088075,"TpRegRNA_5828.1","TpRegRNA_5828",0,"-",13088075,13088075,0,1,"307,","0,",307,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",1375553,1376962,"TpRegRNA_3615.1","TpRegRNA_3615",0,"+",1376962,1376962,0,3,"513,218,430,","0,679,979,",1161,"multiexonic","lincRNA","Species-specific"
"CM001188.1",1402746,1406820,"TpRegRNA_3623.1","TpRegRNA_3623",0,"+",1406820,1406820,0,3,"171,93,164,","0,385,3910,",428,"multiexonic","NAT_lncRNA","NA"
"CM001188.1",1612745,1613275,"TpRegRNA_3635.1","TpRegRNA_3635",0,"+",1613275,1613275,0,2,"98,352,","0,178,",450,"multiexonic","NAT_lncRNA","NA"
"CM001188.1",1612960,1613883,"Tp_un1793_001","Tp_un1793_001",0,"-",1613883,1613883,0,1,"923,","0,",923,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",1660917,1661259,"TpRegRNA_3644.1","TpRegRNA_3644",0,".",1661259,1661259,0,1,"342,","0,",342,"monoexonic","lincRNA","Species-specific"
"CM001188.1",1775307,1775842,"TpRegRNA_3655.1","TpRegRNA_3655",0,"-",1775842,1775842,0,1,"535,","0,",535,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",1814728,1816016,"TpRegRNA_3661.1","TpRegRNA_3661",0,"-",1816016,1816016,0,2,"135,352,","0,936,",487,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",235535,235869,"TpRegRNA_3456.1","TpRegRNA_3456",0,"+",235869,235869,0,1,"334,","0,",334,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",2537872,2538468,"TpRegRNA_3726.1","TpRegRNA_3726",0,"+",2538468,2538468,0,1,"596,","0,",596,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",2546684,2546904,"TpRegRNA_3732.1","TpRegRNA_3732",0,"+",2546904,2546904,0,1,"220,","0,",220,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",2552655,2552858,"TpRegRNA_3733.1","TpRegRNA_3733",0,"+",2552858,2552858,0,1,"203,","0,",203,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",2669098,2669409,"TpRegRNA_3747.1","TpRegRNA_3747",0,".",2669409,2669409,0,1,"311,","0,",311,"monoexonic","lincRNA","Species-specific"
"CM001188.1",2719326,2719542,"TpRegRNA_3753.1","TpRegRNA_3753",0,"+",2719542,2719542,0,1,"216,","0,",216,"monoexonic","lincRNA","Species-specific"
"CM001188.1",3264308,3264675,"TpRegRNA_3824.1","TpRegRNA_3824",0,"+",3264675,3264675,0,1,"367,","0,",367,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",3634661,3635584,"TpRegRNA_3875.1","TpRegRNA_3875",0,"-",3635584,3635584,0,4,"314,98,177,56,","0,432,604,867,",645,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",3699514,3699748,"Tp2g30750","Tp2g30750",0,"+",3699748,3699748,0,1,"234,","0,",234,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",4037637,4037907,"Tp2g29680","Tp2g29680",0,"+",4037907,4037907,0,1,"270,","0,",270,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",4268722,4269616,"TpRegRNA_4037.1","TpRegRNA_4037",0,"-",4269616,4269616,0,2,"252,148,","0,746,",400,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",4390911,4391844,"TpRegRNA_4061.1","TpRegRNA_4061",0,"+",4391844,4391844,0,2,"261,574,","0,359,",835,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",4563002,4563221,"Tp2g28300","Tp2g28300",0,"+",4563221,4563221,0,1,"219,","0,",219,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",4617953,4618335,"TpRegRNA_4116.1","TpRegRNA_4116",0,"+",4618335,4618335,0,2,"138,118,","0,264,",256,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",4877838,4878918,"Tp2g27440","Tp2g27440",0,"+",4878918,4878918,0,3,"358,98,138,","0,474,942,",594,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",4884227,4885109,"Tp2g27410","Tp2g27410",0,"+",4885109,4885109,0,2,"532,254,","0,628,",786,"multiexonic","NAT_lncRNA/sense_exonic_lncRNA","NA"
"CM001188.1",5039842,5040926,"Tp2g26970","Tp2g26970",0,"+",5040926,5040926,0,3,"149,106,552,","0,338,532,",807,"multiexonic","lincRNA","OnlySynteny"
"CM001188.1",5365711,5366414,"TpRegRNA_4303.1","TpRegRNA_4303",0,"+",5366414,5366414,0,2,"91,501,","0,202,",592,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",5368200,5369404,"TpRegRNA_4306.1","TpRegRNA_4306",0,"+",5369404,5369404,0,2,"638,459,","0,745,",1097,"multiexonic","NAT_lncRNA","NA"
"CM001188.1",5402115,5402322,"Tp2g25920","Tp2g25920",0,"+",5402322,5402322,0,1,"207,","0,",207,"monoexonic","sense_exonic_lncRNA","NA"
"CM001188.1",5487868,5488406,"Tp2g25740","Tp2g25740",0,"-",5488406,5488406,0,2,"29,466,","0,72,",495,"multiexonic","sense_exonic_lncRNA","NA"
"CM001188.1",5628884,5629175,"TpRegRNA_4361.1","TpRegRNA_4361",0,"-",5629175,5629175,0,1,"291,","0,",291,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",5712271,5712908,"TpRegRNA_4376.1","TpRegRNA_4376",0,"+",5712908,5712908,0,2,"181,213,","0,424,",394,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",6168368,6170783,"TpRegRNA_4463.1","TpRegRNA_4463",0,"-",6170783,6170783,0,1,"2415,","0,",2415,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",6168616,6170783,"TpRegRNA_4464.1","TpRegRNA_4464",0,"+",6170783,6170783,0,1,"2167,","0,",2167,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",6497552,6498029,"TpRegRNA_4540.1","TpRegRNA_4540",0,"-",6498029,6498029,0,2,"209,193,","0,284,",402,"multiexonic","NAT_lncRNA","NA"
"CM001188.1",67305,67896,"TpRegRNA_3412.1","TpRegRNA_3412",0,".",67896,67896,0,1,"591,","0,",591,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",6748143,6749491,"TpRegRNA_4590.1","TpRegRNA_4590",0,"+",6749491,6749491,0,1,"1348,","0,",1348,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",6807197,6807740,"TpRegRNA_4610.1","TpRegRNA_4610",0,"+",6807740,6807740,0,2,"176,276,","0,267,",452,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",68188,68431,"Tp2g00150","Tp2g00150",0,"-",68431,68431,0,1,"243,","0,",243,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",7155086,7155547,"TpRegRNA_4677.1","TpRegRNA_4677",0,".",7155547,7155547,0,1,"461,","0,",461,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",7157914,7159997,"TpRegRNA_4679.1","TpRegRNA_4679",0,"+",7159997,7159997,0,2,"137,596,","0,1487,",733,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",716596,716988,"TpRegRNA_3528.1","TpRegRNA_3528",0,"-",716988,716988,0,1,"392,","0,",392,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",7363970,7364337,"TpRegRNA_4729.1","TpRegRNA_4729",0,"-",7364337,7364337,0,1,"367,","0,",367,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",7367702,7368121,"TpRegRNA_4727.1","TpRegRNA_4727",0,".",7368121,7368121,0,1,"419,","0,",419,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",7434042,7434249,"TpRegRNA_4740.1","TpRegRNA_4740",0,".",7434249,7434249,0,1,"207,","0,",207,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",774428,774685,"TpRegRNA_3542.1","TpRegRNA_3542",0,"-",774685,774685,0,1,"257,","0,",257,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",7838673,7838916,"Tp2g19830","Tp2g19830",0,"+",7838916,7838916,0,1,"243,","0,",243,"monoexonic","lincRNA","OnlySynteny"
"CM001188.1",7874210,7874851,"TpRegRNA_4833.1","TpRegRNA_4833",0,"+",7874851,7874851,0,2,"324,101,","0,540,",425,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",8015186,8016722,"TpRegRNA_4855.1","TpRegRNA_4855",0,"-",8016722,8016722,0,3,"235,355,103,","0,491,1433,",693,"multiexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",8207200,8208338,"TpRegRNA_4909.1","TpRegRNA_4909",0,".",8208338,8208338,0,1,"1138,","0,",1138,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
"CM001188.1",8232661,8232939,"TpRegRNA_4917.1","TpRegRNA_4917",0,"-",8232939,8232939,0,1,"278,","0,",278,"monoexonic","lincRNA","ConservedBySyntenyandSequence"
